can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,945.00",02/29/2016,"$50,761.74",Support,Web Video (nationally disseminated),Beacon Media,1052747,N,D623247,201603019009631627,03/01/2016, ,02/29/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$4,276.94",01/28/2016,"$88,027.66",Support,T-Shirts/Stickers/Buttons,API,1043819,N,D622376,201601289004684251,01/28/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$11,998.08",02/13/2016,"$182,498.12",Support,Telephone Calls,Stones' Phones,1049327,N,D622994,201602149008458560,02/14/2016, ,02/13/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$62.44",01/29/2016,"$94,636.10",Support,T-Shirts,API,1049765,A2,D622419,201602179008473676,02/17/2016,1048111,01/29/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,AL,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623151,201602249009621174,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,AR,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623152,201602249009621174,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,GA,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623150,201602249009621173,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,MA,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623149,201602249009621173,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,MN,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623148,201602249009621172,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$481.25",01/29/2016,"$94,636.10",Support,Stickers,API,1049765,A2,D622420,201602179008473676,02/17/2016,1048111,01/29/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$6,064.75",01/29/2016,"$94,636.10",Support,Telephone Calls,Stones' Phones,1049765,A2,D622421,201602179008473678,02/17/2016,1048111,01/29/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$864.39",02/01/2016,"$103,926.43",Support,Signage,Doyle Printing & Offset,1049796,A2,D622646,201602179008474145,02/17/2016,1047901,02/01/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$2,176.18",02/01/2016,"$103,926.43",Support,Telephone Calls,Stones' Phones,1049796,A2,D622648,201602179008474143,02/17/2016,1047901,02/01/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$12,858.20",01/29/2016,"$103,926.43",Support,Mailing,The Pivot Group,1049796,A2,D622647,201602179008474143,02/17/2016,1047901,01/29/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$4,653.75",02/10/2016,"$169,706.59",Support,Staff Time - Field,Human Rights Campaign,1049811,A1,D622796,201602179008474343,02/17/2016,1048850,02/10/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$9,653.30",02/03/2016,"$131,434.26",Support,Staff Time - Field,Human Rights Campaign,1049812,A1,D622682,201602179008474345,02/17/2016,1047920,02/03/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$11,246.09",02/03/2016,"$131,434.26",Support,Mailing,The Pivot Group,1049812,A1,D622720,201602179008474345,02/17/2016,1047920,02/03/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$9,653.30",02/03/2016,"$120,188.17",Support,Staff Time - Field,Human Rights Campaign,1049834,A2,D622682,201602179008474384,02/17/2016,1049812,02/03/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$11,246.09",02/03/2016,"$121,780.96",Support,Mailing,The Pivot Group,1049866,A1,D622720,201602179008474554,02/17/2016,1048094,02/03/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$389.95",02/08/2016,"$140,393.47",Support,Telephone Calls,Impact Dialing,1049873,A1,D622757,201602179008474621,02/17/2016,1048428,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$1,079.25",02/08/2016,"$140,393.47",Support,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049873,A1,D622773,201602179008474626,02/17/2016,1048428,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$1,374.55",02/08/2016,"$140,393.47",Support,"Magazine article, printing and shipping",RR Donnelly,1049873,A1,D622767,201602179008474623,02/17/2016,1048428,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$2,266.12",02/08/2016,"$140,393.47",Support,"Magazine insert, printing and shipping",Doyle Printing & Offset,1049873,A1,D622788,201602179008474631,02/17/2016,1048428,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$3,849.34",02/08/2016,"$140,393.47",Support,T-Shirts,API,1049873,A1,D622756,201602179008474621,02/17/2016,1048428,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,MS,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623153,201602249009621175,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,TX,00,P,Dem,"$2,783.34",02/23/2016,"$2,783.34",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623147,201602249009621172,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,500.00",01/19/2016,"$33,180.31",Support,Web Content - Design,Design Army,1049887,A1,D621566,201602179008474868,02/17/2016,1041066,01/19/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,180.31",01/19/2016,"$33,180.31",Support,Web and Email Content - Staff Time,Human Rights Campaign,1049887,A1,D621565,201602179008474868,02/17/2016,1041066,01/19/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,875.00",01/19/2016,"$33,180.31",Support,Web Content - Development,Digital Surgeons,1049887,A1,D621570,201602179008474871,02/17/2016,1041066,01/19/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$11,625.00",01/19/2016,"$33,180.31",Support,Web Video,Beacon Media,1049887,A1,D621567,201602179008474870,02/17/2016,1041066,01/19/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$15,000.00",01/19/2016,"$33,180.31",Support,Online Advertising,Bully Pulpit Interactive LLC,1049887,A1,D621568,201602179008474870,02/17/2016,1041066,01/19/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$485.30",01/21/2016,"$43,303.37",Support,Web Content - Staff Time,Human Rights Campaign,1049890,A1,D621720,201602179008474891,02/17/2016,1041336,01/21/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$9,637.76",01/21/2016,"$43,303.37",Support,Web Content - Staff Time,Human Rights Campaign,1049890,A1,D621717,201602179008474891,02/17/2016,1041336,01/21/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$389.95",02/08/2016,"$135,673.55",Support,Telephone Calls,Impact Dialing,1049912,A2,D622757,201602179008476167,02/17/2016,1049873,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$3,849.34",02/08/2016,"$135,673.55",Support,T-Shirts,API,1049912,A2,D622756,201602179008476167,02/17/2016,1049873,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,079.25",02/08/2016,"$161,607.00",Support,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049916,A1,D622773,201602179008476210,02/17/2016,1048716,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,374.55",02/08/2016,"$161,607.00",Support,"Magazine article, printing and shipping",RR Donnelly,1049916,A1,D622767,201602179008476206,02/17/2016,1048716,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,266.12",02/08/2016,"$161,607.00",Support,"Magazine insert, printing and shipping",Doyle Printing & Offset,1049916,A1,D622788,201602179008476215,02/17/2016,1048716,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,549.46",02/09/2016,"$161,607.00",Support,Mailing,The Pivot Group,1049916,A1,D622765,201602179008476216,02/17/2016,1048716,02/09/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$22,109.91",02/09/2016,"$161,607.00",Support,Mailing,The Pivot Group,1049916,A1,D622766,201602179008476216,02/17/2016,1048716,02/09/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$864.39",02/01/2016,"$113,801.78",Support,Signage,Doyle Printing & Offset,1047556,N,D622646,201602019005301365,02/01/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,220.84",02/01/2016,"$113,801.78",Support,Telephone Calls,Stones' Phones,1047556,N,D622648,201602019005301364,02/01/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$12,858.20",01/29/2016,"$113,801.78",Support,Mailing,The Pivot Group,1047556,N,D622647,201602019005301364,02/01/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,079.25",02/08/2016,"$165,846.29",Support,Reimbursement for magazine postage (USPS),Human Rights Campaign,1048716,N,D622773,201602099008451836,02/09/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,374.55",02/08/2016,"$165,846.29",Support,"Magazine article, printing and shipping",RR Donnelly,1048716,N,D622767,201602099008451833,02/09/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,266.12",02/08/2016,"$165,846.29",Support,"Magazine insert, printing and shipping",Doyle Printing & Offset,1048716,N,D622788,201602099008451841,02/09/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,549.46",02/09/2016,"$165,846.29",Support,Mailing,The Pivot Group,1048716,N,D622765,201602099008451842,02/09/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$22,109.91",02/09/2016,"$165,846.29",Support,Mailing,The Pivot Group,1048716,N,D622766,201602099008451842,02/09/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$3,010.20",01/24/2016,"$65,948.72",Support,T-Shirts/Stickers/Buttons,API,1050070,A2,D622367,201602189008482877,02/18/2016,1049663,01/24/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$3,110.20",01/24/2016,"$65,948.72",Support,T-Shirts/Stickers/Buttons,API,1050070,A2,D622366,201602189008482877,02/18/2016,1049663,01/24/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$16,524.95",01/23/2016,"$65,948.72",Support,Telephone Calls,Stones' Phones,1050070,A2,D622364,201602189008482879,02/18/2016,1049663,01/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$864.39",02/01/2016,"$113,757.12",Support,Signage,Doyle Printing & Offset,1047901,A1,D622646,201602039008436884,02/03/2016,1047556, 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,176.18",02/01/2016,"$113,757.12",Support,Telephone Calls,Stones' Phones,1047901,A1,D622648,201602039008436882,02/03/2016,1047556, 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$12,858.20",01/29/2016,"$113,757.12",Support,Mailing,The Pivot Group,1047901,A1,D622647,201602039008436882,02/03/2016,1047556, 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$17,759.89",02/12/2016,"$187,466.48",Support,Mailing,The Pivot Group,1049576,N,D622998,201602169008466670,02/16/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$17,759.89",02/16/2016,"$217,224.45",Support,Mailing,The Pivot Group,1049577,N,D622999,201602169008466671,02/16/2016, ,02/16/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,SC,00,P,Dem,"$675.00",02/21/2016,"$1,909.24",Support,Telephone Calls,Impact Dialing,1051720,N,D623142,201602229009616647,02/22/2016, ,02/21/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$11,998.08",02/13/2016,"$199,464.56",Support,Telephone Calls,Stones' Phones,1049601,A1,D622994,201602169008467214,02/16/2016,1049327,02/13/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$389.95",02/08/2016,"$135,673.55",Support,Telephone Calls,Impact Dialing,1048428,N,D622757,201602089008445960,02/08/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$3,849.34",02/08/2016,"$135,673.55",Support,T-Shirts,API,1048428,N,D622756,201602089008445960,02/08/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$2,743.20",01/24/2016,"$65,414.72",Support,T-Shirts/Stickers/Buttons,API,1049663,A1,D622367,201602169008471861,02/16/2016,1043348,01/24/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$2,843.20",01/24/2016,"$65,414.72",Support,T-Shirts/Stickers/Buttons,API,1049663,A1,D622366,201602169008471861,02/16/2016,1043348,01/24/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$16,524.95",01/23/2016,"$65,414.72",Support,Telephone Calls,Stones' Phones,1049663,A1,D622364,201602169008471863,02/16/2016,1043348,01/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$4,276.94",01/28/2016,"$88,027.66",Support,T-Shirts/Stickers/Buttons,API,1049666,A1,D622376,201602169008472117,02/16/2016,1043819,01/28/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$18,336.00",01/27/2016,"$88,027.66",Support,Mailing,The Pivot Group,1049666,A1,D622392,201602169008472117,02/16/2016,1043819,01/27/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$11,246.09",02/03/2016,"$134,656.51",Support,Mailing,The Pivot Group,1048094,N,D622720,201602049008439208,02/04/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$62.44",01/29/2016,"$107,494.30",Support,T-Shirts,API,1048111,A1,D622419,201602049008439561,02/04/2016,1045450, 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$481.25",01/29/2016,"$107,494.30",Support,Stickers,API,1048111,A1,D622420,201602049008439561,02/04/2016,1045450, 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$6,064.75",01/29/2016,"$107,494.30",Support,Telephone Calls,Stones' Phones,1048111,A1,D622421,201602049008439563,02/04/2016,1045450, 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$225.00",02/17/2016,"$217,983.45",Support,Telephone Calls,Impact Dialing,1050493,N,D623110,201602189008490366,02/18/2016, ,02/17/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$62.44",01/29/2016,"$97,858.35",Support,T-Shirts,API,1045450,N,D622419,201601299004897318,01/29/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$481.25",01/29/2016,"$97,858.35",Support,Stickers,API,1045450,N,D622420,201601299004897318,01/29/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$9,287.00",01/29/2016,"$97,858.35",Support,Telephone Calls,Stones' Phones,1045450,N,D622421,201601299004897319,01/29/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,IA,00,P,Dem,"$18,336.00",01/27/2016,"$40,981.35",Support,Mailing,The Pivot Group,1051169,A2,D622392,201602199008505918,02/19/2016,1049666,01/27/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$3,842.19",01/28/2016,"$3,842.19",Support,T-Shirts/Stickers/Buttons,API,1051169,A2,D622376,201602199008505916,02/19/2016,1049666,01/28/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$2,108.14",01/28/2016,"$2,108.14",Support,T-Shirts/Stickers/Buttons,API,1051169,A2,D623121,201602199008505916,02/19/2016,1049666,01/28/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,SC,00,P,Dem,"$1,234.24",01/28/2016,"$1,234.24",Support,T-Shirts/Stickers/Buttons,API,1051169,A2,D623122,201602199008505918,02/19/2016,1049666,01/28/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,SC,00,P,Dem,"$6,837.96",02/26/2016,"$9,519.20",Support,Staff Time - Field,Human Rights Campaign,1052351,N,D623225,201602269009628379,02/26/2016, ,02/26/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$2,549.46",02/09/2016,"$24,659.37",Support,Mailing,The Pivot Group,1050937,A2,D622765,201602199008500948,02/19/2016,1049916,02/09/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$22,109.91",02/09/2016,"$24,659.37",Support,Mailing,The Pivot Group,1050937,A2,D622766,201602199008500948,02/19/2016,1049916,02/09/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,079.25",02/08/2016,"$48,816.74",Support,"Magazine article, printing and shipping (nationally disseminated)",RR Donnelly,1050937,A2,D623114,201602199008500947,02/19/2016,1049916,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,374.55",02/08/2016,"$48,816.74",Support,"Magazine article, printing and shipping (nationally disseminated)",RR Donnelly,1050937,A2,D622767,201602199008500938,02/19/2016,1049916,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,266.12",02/08/2016,"$48,816.74",Support,"Magazine insert, printing and shipping (nationally disseminated)",Doyle Printing & Offset,1050937,A2,D622788,201602199008500947,02/19/2016,1049916,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NV,00,P,Dem,"$10,269.84",02/13/2016,"$54,797.24",Support,Telephone Calls,Stones' Phones,1052305,A2,D622994,201602269009626172,02/26/2016,1049601,02/13/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,500.00",01/19/2016,"$33,180.31",Support,Web Content - Design,Design Army,1041066,N,D621566,201601209004548895,01/20/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,180.31",01/19/2016,"$33,180.31",Support,Web and Email Content - Staff Time,Human Rights Campaign,1041066,N,D621565,201601209004548895,01/20/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,875.00",01/19/2016,"$33,180.31",Support,Web Content - Development,Digital Surgeons,1041066,N,D621570,201601209004548897,01/20/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$11,625.00",01/19/2016,"$33,180.31",Support,Web Video,Beacon Media,1041066,N,D621567,201601209004548896,01/20/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$15,000.00",01/19/2016,"$33,180.31",Support,Online Advertising,Bully Pulpit Interactive LLC,1041066,N,D621568,201601209004548896,01/20/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$485.30",01/21/2016,"$43,303.37",Support,Web Content - Staff Time,Human Rights Campaign,1041336,N,D621720,201601219004559282,01/21/2016, , 
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$9,637.76",01/21/2016,"$43,303.37",Support,Web Content - Staff Time,Human Rights Campaign,1041336,N,D621717,201601219004559282,01/21/2016, , 
P00003392,"Clinton, Hillary",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,IL,00,P,Dem,"$221.38",01/22/2016,"$14,541.72",Support,Shipping - Banners,Laborers' International Union of North America,1048793,N,F57.000002,201602109008453647,02/10/2016, , 
P00003392,"Clinton, Hillary",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,IL,00,P,Dem,"$2,739.88",01/20/2016,"$14,541.72",Support,Printing and Shipping - Banners,Kelly Press,1048793,N,F57.000001,201602109008453647,02/10/2016, , 
P00003392,"Clinton, Hillary",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,IL,00,P,Dem,"$3,003.46",01/22/2016,"$14,541.72",Support,Printing and Shipping - T-Shirts,K&R Promotional Products,1048793,N,F57.000004,201602109008453648,02/10/2016, , 
P00003392,"Clinton, Hillary",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,IL,00,P,Dem,"$8,577.00",02/10/2016,"$14,541.72",Support,Yard Signs - Printing and Shipping,Kelly Press,1048793,N,F57.000003,201602109008453647,02/10/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,NJ,00,P,Dem,"$16,148.75",03/01/2016,"$16,148.75",Support,Printing and Shipping - T-Shirts,K&R Branding Solutions,1053060,N,VPEH8A1C256,201603039009639123,03/03/2016, , 
P00003392,"Clinton, Hillary",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,NV,00,P,Dem,"$573.14",02/08/2016,"$4,491.14",Support,Printing and Shipping - Yard Signs,Kelly Press,1048444,N,F57.000001,201602089008450234,02/08/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,OH,00,P,Dem,"$5,125.68",02/25/2016,"$5,125.68",Support,Printing and Shipping - T-Shirts,K&R Branding Solutions,1052202,N,VPEH8A1AP39,201602259009625269,02/25/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,MN,00,P,Dem,"$2,648.65",02/25/2016,"$2,648.65",Support,Printing and Shipping - T-Shirts,K&R Branding Solutions,1052202,N,VPEH8A1AP14,201602259009625269,02/25/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,MI,00,P,Dem,"$2,781.20",02/29/2016,"$2,781.20",Support,Printing and Shipping - T-Shirts,K&R Branding Solutions,1052686,N,VPEH8A1B4S1,201602299009631090,02/29/2016, , 
P00003392,"Clinton, Hillary",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,NV,00,P,Dem,"$3,918.00",02/08/2016,"$4,491.14",Support,Printing and Shipping - T-Shirts,K&R Promotional Products,1048444,N,F57.000002,201602089008450234,02/08/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015710,LABORERS POLITICAL LEAGUE - EDUCATION FUND,P,MI,00,P,Dem,"$26,014.00",03/02/2016,"$28,795.20",Support,Printing and Shipping - T-Shirts,K&R Branding Solutions,1053158,N,VPEH8A1C5Y8,201603039009641399,03/03/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,P,IA,00,P,Dem,"$1,862.00", ,"$3,004.00",Support,Shipping - Signs,Kelly Press,1039750,N,VPEH8A0XRT1,201601149004491585,01/14/2016, ,01/14/2016
P00003392,"CLINTON, HILLARY RODHAM",C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,P,IA,00,P,Dem,"$1,022.00", ,"$3,004.00",Support,Printing and Design - Signs,Kelly Press,1039750,N,VPEH8A0XRX5,201601149004491585,01/14/2016, ,01/14/2016
P00003392,"CLINTON, HILLARY RODHAM",C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,P,IA,00,P,Dem,"$120.00", ,"$3,004.00",Support,Design Services - Signs,"Mehta, Deepika",1039750,N,VPEH8A0XS08,201601149004491586,01/14/2016, ,01/14/2016
 ,"Clinton, Hillary",C00486845,LCV Victory Fund,P,FL,00,P, ,"$70,000.00",02/24/2016,"$70,036.32",Support,Mailer [Note payment on 2/24/16 is an estimate],"AMS Communications, Inc.",1053178,N,E4655CDD497664081960,201603039009642933,03/03/2016, ,03/02/2016
 ,"Clinton, Hillary",C00486845,LCV Victory Fund,P,NC,00,P, ,"$36.32",03/02/2016,"$36.32",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1053386,N,ED301BB52BAE546BCA44,201603049009643747,03/04/2016, ,03/02/2016
 ,"Clinton, Hillary",C00486845,LCV Victory Fund,P,FL,00,P, ,"$36.32",03/02/2016,"$70,036.32",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1053178,N,EA9648EB4ED744E5194B,201603039009642933,03/03/2016, ,03/02/2016
 ,"Clinton, Hillary",C00486845,LCV Victory Fund,P,NC,00,P, ,"$65,000.00",02/24/2016,"$65,036.32",Support,Mailer [note payment on 2/24/16 is an estimate],"AMS Communications, Inc.",1053386,N,E074A5613E89A421382F,201603049009643747,03/04/2016, ,03/04/2016
